Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
71,0.039007894694805145,0.885937511920929,0.049126509577035904,0.856249988079071
72,0.039016008377075195,0.8859374523162842,0.04956450313329697,0.856249988079071
73,0.03925255313515663,0.8859375715255737,0.0492187961935997,0.856249988079071
74,0.03903865069150925,0.8859374523162842,0.04900118708610535,0.856249988079071
75,0.03895380347967148,0.8859373927116394,0.04976920038461685,0.856249988079071
76,0.038937538862228394,0.8859374523162842,0.049335457384586334,0.856249988079071
77,0.038972560316324234,0.885937511920929,0.04913843050599098,0.856249988079071
78,0.03883007541298866,0.8859374523162842,0.04928094521164894,0.856249988079071
79,0.038989126682281494,0.885937511920929,0.04883112385869026,0.856249988079071
80,0.038917675614356995,0.8859375715255737,0.049084119498729706,0.856249988079071
81,0.03891170397400856,0.885937511920929,0.04899301379919052,0.856249988079071
82,0.03887351229786873,0.8859375715255737,0.049120813608169556,0.856249988079071
83,0.038957398384809494,0.8859373927116394,0.04920736700296402,0.856249988079071
84,0.038792744278907776,0.8859373927116394,0.04872370511293411,0.856249988079071
85,0.03883758559823036,0.885937511920929,0.04911918193101883,0.856249988079071
86,0.03867664560675621,0.8859374523162842,0.049071330577135086,0.856249988079071
87,0.03874087333679199,0.885937511920929,0.04930032044649124,0.856249988079071
88,0.03877013549208641,0.8859375715255737,0.04962009936571121,0.856249988079071
89,0.03873889893293381,0.8859374523162842,0.049096811562776566,0.856249988079071
90,0.03862965852022171,0.8859375715255737,0.049100618809461594,0.856249988079071
91,0.038795165717601776,0.8859375715255737,0.04889679327607155,0.856249988079071
92,0.03865235671401024,0.8859375715255737,0.04874754324555397,0.856249988079071
93,0.038596268743276596,0.8859375715255737,0.0488574355840683,0.856249988079071
94,0.03863773122429848,0.8859374523162842,0.04921817034482956,0.856249988079071
95,0.03873047977685928,0.885937511920929,0.049039699137210846,0.856249988079071
96,0.038552600890398026,0.8859374523162842,0.04859538376331329,0.856249988079071
97,0.038544878363609314,0.885937511920929,0.04879755526781082,0.856249988079071
98,0.038840413093566895,0.8859373927116394,0.04907187074422836,0.856249988079071
99,0.03879822418093681,0.8859373927116394,0.04900326579809189,0.856249988079071
100,0.03857604041695595,0.885937511920929,0.0487603023648262,0.856249988079071
101,0.038552407175302505,0.8859374523162842,0.04895460605621338,0.856249988079071
102,0.038580041378736496,0.885937511920929,0.0487385094165802,0.856249988079071
103,0.038485087454319,0.8859373927116394,0.04869486764073372,0.856249988079071
104,0.03845502808690071,0.8859374523162842,0.0487750768661499,0.856249988079071
105,0.03848852962255478,0.8859374523162842,0.048963744193315506,0.856249988079071
106,0.03844911977648735,0.885937511920929,0.04859946295619011,0.856249988079071
107,0.03848690167069435,0.8859375715255737,0.049056027084589005,0.856249988079071
108,0.03857104107737541,0.885937511920929,0.04910924285650253,0.856249988079071
109,0.03866223618388176,0.8859374523162842,0.04960973188281059,0.856249988079071
110,0.03860412538051605,0.8859375715255737,0.04855839163064957,0.856249988079071
111,0.038466501981019974,0.8859374523162842,0.04865415766835213,0.856249988079071
112,0.038469716906547546,0.8859374523162842,0.048628516495227814,0.856249988079071
113,0.038479894399642944,0.885937511920929,0.04868175834417343,0.856249988079071
114,0.03853596746921539,0.8859374523162842,0.048913612961769104,0.856249988079071
115,0.03838065266609192,0.885937511920929,0.04871580749750137,0.856249988079071
116,0.03834203630685806,0.885937511920929,0.04878450557589531,0.856249988079071
117,0.03861397132277489,0.885937511920929,0.04860306903719902,0.856249988079071
118,0.03850585222244263,0.8859374523162842,0.04860477149486542,0.856249988079071
119,0.03845444321632385,0.8859376311302185,0.048904817551374435,0.856249988079071
120,0.038445547223091125,0.885937511920929,0.04861034080386162,0.856249988079071
121,0.03836335614323616,0.8859374523162842,0.0486445352435112,0.856249988079071
122,0.03833015263080597,0.8859374523162842,0.048450350761413574,0.856249988079071
123,0.03838295117020607,0.885937511920929,0.04855787009000778,0.856249988079071
124,0.0383271649479866,0.8859375715255737,0.04835265874862671,0.856249988079071
125,0.03844822198152542,0.8859374523162842,0.04911298677325249,0.856249988079071
126,0.03834368288516998,0.8859375715255737,0.048544857650995255,0.856249988079071
127,0.03842604532837868,0.885937511920929,0.04864288121461868,0.856249988079071
128,0.03833374008536339,0.8859374523162842,0.04848039895296097,0.856249988079071
129,0.03839370235800743,0.885937511920929,0.048414357006549835,0.856249988079071
130,0.038455232977867126,0.8859374523162842,0.04846447333693504,0.856249988079071
131,0.0383523590862751,0.8859374523162842,0.04876679927110672,0.856249988079071
132,0.03843684494495392,0.885937511920929,0.04835501313209534,0.856249988079071
133,0.038406770676374435,0.885937511920929,0.04870723560452461,0.856249988079071
134,0.03849351033568382,0.8859376311302185,0.04876459389925003,0.856249988079071
135,0.03836674243211746,0.8859374523162842,0.048476897180080414,0.856249988079071
136,0.038362905383110046,0.8859374523162842,0.04835040494799614,0.856249988079071
137,0.03834277391433716,0.885937511920929,0.04867417365312576,0.856249988079071
138,0.03829525038599968,0.8859375715255737,0.04895130917429924,0.856249988079071
139,0.038381826132535934,0.8859374523162842,0.048391394317150116,0.856249988079071
140,0.03840247169137001,0.8859374523162842,0.04845969006419182,0.856249988079071
141,0.03830175846815109,0.885937511920929,0.048390790820121765,0.856249988079071
142,0.038278788328170776,0.885937511920929,0.04850410297513008,0.856249988079071
143,0.03827739879488945,0.885937511920929,0.048662975430488586,0.856249988079071
144,0.03842797130346298,0.8859375715255737,0.048572320491075516,0.856249988079071
145,0.038385190069675446,0.8859374523162842,0.048677898943424225,0.856249988079071
146,0.03839947283267975,0.8859374523162842,0.048549480736255646,0.856249988079071
147,0.03841247782111168,0.885937511920929,0.048412442207336426,0.856249988079071
148,0.03836185485124588,0.8859375715255737,0.04839622229337692,0.856249988079071
149,0.03824794664978981,0.8859375715255737,0.04854348674416542,0.856249988079071
150,0.038256626576185226,0.885937511920929,0.04857117682695389,0.856249988079071
151,0.03833140432834625,0.8859375715255737,0.04838492348790169,0.856249988079071
152,0.03830272704362869,0.8859375715255737,0.048570603132247925,0.856249988079071
153,0.03829703480005264,0.8859374523162842,0.048477400094270706,0.856249988079071
154,0.03828873857855797,0.885937511920929,0.04846416041254997,0.856249988079071
155,0.03826155140995979,0.885937511920929,0.04846658185124397,0.856249988079071
156,0.03831103816628456,0.8859374523162842,0.04865136742591858,0.856249988079071
157,0.03831561282277107,0.8859375715255737,0.048247773200273514,0.856249988079071
158,0.038244329392910004,0.8859374523162842,0.048291824758052826,0.856249988079071
159,0.03830227255821228,0.8859375715255737,0.04833049699664116,0.856249988079071
160,0.03829595819115639,0.885937511920929,0.04828596115112305,0.856249988079071
161,0.03836563974618912,0.8859374523162842,0.048886410892009735,0.856249988079071
162,0.03829316049814224,0.8859375715255737,0.04843933507800102,0.856249988079071
163,0.038396961987018585,0.8859374523162842,0.04841286689043045,0.856249988079071
164,0.0383039228618145,0.885937511920929,0.0483187735080719,0.856249988079071
165,0.03831508383154869,0.885937511920929,0.04844025522470474,0.856249988079071
166,0.038272883743047714,0.8859374523162842,0.04826793074607849,0.856249988079071
167,0.03833426162600517,0.885937511920929,0.04859103262424469,0.856249988079071
168,0.038290590047836304,0.8859375715255737,0.04858976602554321,0.856249988079071
169,0.038270507007837296,0.8859373927116394,0.048311930149793625,0.856249988079071
170,0.03827378898859024,0.885937511920929,0.04826655238866806,0.856249988079071
171,0.03824755921959877,0.885937511920929,0.04831361770629883,0.856249988079071
172,0.038306936621665955,0.8859375715255737,0.048195116221904755,0.856249988079071
173,0.03827463462948799,0.8859375715255737,0.048512380570173264,0.856249988079071
174,0.03840281069278717,0.8859373927116394,0.04886678606271744,0.856249988079071
175,0.03828167915344238,0.8859374523162842,0.04833534359931946,0.856249988079071
176,0.03836531937122345,0.885937511920929,0.0482761487364769,0.856249988079071
177,0.03820370137691498,0.885937511920929,0.04825422540307045,0.856249988079071
178,0.03837410360574722,0.8859374523162842,0.04852679371833801,0.856249988079071
179,0.038197699934244156,0.885937511920929,0.04829828813672066,0.856249988079071
180,0.038202207535505295,0.8859374523162842,0.04850582033395767,0.856249988079071
181,0.0381893515586853,0.885937511920929,0.0482323095202446,0.856249988079071
182,0.03819397836923599,0.8859375715255737,0.04825422912836075,0.856249988079071
183,0.038342732936143875,0.8859374523162842,0.04865070432424545,0.856249988079071
184,0.038379520177841187,0.8859374523162842,0.04843826964497566,0.856249988079071
185,0.03854288533329964,0.885937511920929,0.048820316791534424,0.856249988079071
186,0.038227103650569916,0.8859373927116394,0.04828428477048874,0.856249988079071
187,0.03820791468024254,0.8859374523162842,0.04852021485567093,0.856249988079071
188,0.03823736682534218,0.8859375715255737,0.04834719002246857,0.856249988079071
189,0.03834085911512375,0.885937511920929,0.04842391610145569,0.856249988079071
190,0.03832843899726868,0.885937511920929,0.048608358949422836,0.856249988079071
191,0.03831462189555168,0.8859374523162842,0.048362623900175095,0.856249988079071
192,0.03823104873299599,0.885937511920929,0.048414893448352814,0.856249988079071
193,0.038278594613075256,0.8859373927116394,0.04837353900074959,0.856249988079071
194,0.03829091787338257,0.8859374523162842,0.048415809869766235,0.856249988079071
195,0.03824162855744362,0.885937511920929,0.048477496951818466,0.856249988079071
196,0.03843201696872711,0.8859374523162842,0.048798829317092896,0.856249988079071
197,0.03823159635066986,0.885937511920929,0.048365190625190735,0.856249988079071
198,0.038374219089746475,0.8859375715255737,0.048662859946489334,0.856249988079071
199,0.03829275444149971,0.885937511920929,0.04832899570465088,0.856249988079071
200,0.038268182426691055,0.8859374523162842,0.04852408915758133,0.856249988079071
201,0.03830595687031746,0.8859375715255737,0.04891009256243706,0.856249988079071
202,0.03821280971169472,0.885937511920929,0.048330120742321014,0.856249988079071
203,0.038267191499471664,0.885937511920929,0.04830491915345192,0.856249988079071
204,0.03824729844927788,0.885937511920929,0.048512477427721024,0.856249988079071
205,0.03825215995311737,0.885937511920929,0.048453934490680695,0.856249988079071
206,0.038227178156375885,0.885937511920929,0.04827960208058357,0.856249988079071
207,0.03832856938242912,0.8859375715255737,0.04849642515182495,0.856249988079071
208,0.03831363841891289,0.8859374523162842,0.048491306602954865,0.856249988079071
209,0.038329578936100006,0.885937511920929,0.04841873049736023,0.856249988079071
210,0.03820304945111275,0.885937511920929,0.0483783558011055,0.856249988079071
211,0.038254544138908386,0.885937511920929,0.048540592193603516,0.856249988079071
212,0.038304559886455536,0.8859374523162842,0.048287250101566315,0.856249988079071
213,0.03822759538888931,0.8859374523162842,0.04823911190032959,0.856249988079071
214,0.03835315629839897,0.8859375715255737,0.04850191995501518,0.856249988079071
215,0.03834972530603409,0.8859374523162842,0.048504725098609924,0.856249988079071
216,0.038326311856508255,0.8859374523162842,0.0483131930232048,0.856249988079071
217,0.03835774585604668,0.8859374523162842,0.048506636172533035,0.856249988079071
218,0.03823685646057129,0.8859374523162842,0.048479966819286346,0.856249988079071
219,0.03831811994314194,0.8859374523162842,0.04867279902100563,0.856249988079071
220,0.038407325744628906,0.885937511920929,0.0483783558011055,0.856249988079071
221,0.03855909779667854,0.8859374523162842,0.048649679869413376,0.856249988079071
222,0.03829624131321907,0.8859375715255737,0.0483006052672863,0.856249988079071
223,0.03822057321667671,0.885937511920929,0.04841921851038933,0.856249988079071
224,0.038177236914634705,0.8859374523162842,0.0485771968960762,0.856249988079071
225,0.03817727044224739,0.8859375715255737,0.0484001450240612,0.856249988079071
226,0.03831708803772926,0.8859374523162842,0.04841110110282898,0.856249988079071
227,0.0382438488304615,0.8859375715255737,0.048226259648799896,0.856249988079071
228,0.0382147915661335,0.8859374523162842,0.04834292083978653,0.856249988079071
229,0.038179777562618256,0.885937511920929,0.048399366438388824,0.856249988079071
230,0.03829248249530792,0.885937511920929,0.04864044114947319,0.856249988079071
231,0.038246266543865204,0.8859373927116394,0.04838055372238159,0.856249988079071
232,0.038302935659885406,0.885937511920929,0.048542071133852005,0.856249988079071
233,0.03830840066075325,0.8859374523162842,0.048316627740859985,0.856249988079071
234,0.0382796935737133,0.885937511920929,0.048355892300605774,0.856249988079071
235,0.03835983946919441,0.885937511920929,0.04855775088071823,0.856249988079071
236,0.03825918957591057,0.885937511920929,0.04832007735967636,0.856249988079071
237,0.03845609351992607,0.8859375715255737,0.04863943159580231,0.856249988079071
238,0.038787662982940674,0.885937511920929,0.04895959421992302,0.856249988079071
239,0.038460925221443176,0.8859375715255737,0.0489141121506691,0.856249988079071
240,0.03830130398273468,0.8859374523162842,0.048323407769203186,0.856249988079071
241,0.038292910903692245,0.885937511920929,0.0483049638569355,0.856249988079071
242,0.03837946057319641,0.885937511920929,0.048271045088768005,0.856249988079071
243,0.0382419154047966,0.885937511920929,0.048394154757261276,0.856249988079071
244,0.03825373947620392,0.8859373927116394,0.048363082110881805,0.856249988079071
245,0.038316987454891205,0.8859374523162842,0.04838413745164871,0.856249988079071
246,0.03826024755835533,0.8859374523162842,0.048584192991256714,0.856249988079071
247,0.038281120359897614,0.885937511920929,0.04852716997265816,0.856249988079071
248,0.03845599666237831,0.885937511920929,0.04858015105128288,0.856249988079071
249,0.0382736399769783,0.885937511920929,0.04843633249402046,0.856249988079071
250,0.038433052599430084,0.8859375715255737,0.04888453707098961,0.856249988079071
251,0.03813899680972099,0.885937511920929,0.048340849578380585,0.856249988079071
252,0.03825835883617401,0.8859375715255737,0.048578016459941864,0.856249988079071
253,0.03831839561462402,0.8859374523162842,0.048715464770793915,0.856249988079071
254,0.03845897316932678,0.885937511920929,0.04833792522549629,0.856249988079071
255,0.03820528835058212,0.8859374523162842,0.048480045050382614,0.856249988079071
256,0.03822755441069603,0.8859374523162842,0.04851265251636505,0.856249988079071
257,0.03835828974843025,0.8859373927116394,0.04857698827981949,0.856249988079071
258,0.038304634392261505,0.8859375715255737,0.048475585877895355,0.856249988079071
259,0.03819015249609947,0.885937511920929,0.048470109701156616,0.856249988079071
260,0.038263097405433655,0.885937511920929,0.04871441051363945,0.856249988079071
261,0.038273103535175323,0.885937511920929,0.048561178147792816,0.856249988079071
262,0.03835025429725647,0.885937511920929,0.04865836724638939,0.856249988079071
263,0.03821026533842087,0.8859375715255737,0.04836162179708481,0.856249988079071
264,0.03825629502534866,0.885937511920929,0.04859410971403122,0.856249988079071
265,0.038193974643945694,0.8859374523162842,0.04871005937457085,0.856249988079071
266,0.03815077617764473,0.8859374523162842,0.048311129212379456,0.856249988079071
267,0.03813815489411354,0.885937511920929,0.04846031218767166,0.856249988079071
268,0.038183994591236115,0.8859373927116394,0.04836343973875046,0.856249988079071
269,0.038237668573856354,0.885937511920929,0.04862723872065544,0.856249988079071
270,0.03824113681912422,0.885937511920929,0.04853658750653267,0.856249988079071
271,0.038505908101797104,0.885937511920929,0.048571549355983734,0.856249988079071
272,0.03823345527052879,0.885937511920929,0.04856519028544426,0.856249988079071
273,0.03838528320193291,0.8859374523162842,0.048626601696014404,0.856249988079071
274,0.038286928087472916,0.8859374523162842,0.048387058079242706,0.856249988079071
275,0.0381736122071743,0.8859373927116394,0.04865114390850067,0.856249988079071
276,0.03820301964879036,0.8859375715255737,0.04861872270703316,0.856249988079071
277,0.038157764822244644,0.8859373927116394,0.04825920611619949,0.856249988079071
278,0.03828747943043709,0.8859374523162842,0.04859771579504013,0.856249988079071
279,0.03825722262263298,0.885937511920929,0.04817083477973938,0.856249988079071
280,0.038219843059778214,0.8859373927116394,0.04869208484888077,0.856249988079071
281,0.038180213421583176,0.885937511920929,0.0484393946826458,0.856249988079071
282,0.03831745684146881,0.885937511920929,0.04835297167301178,0.856249988079071
283,0.03831516206264496,0.8859375715255737,0.04862247407436371,0.856249988079071
284,0.038379229605197906,0.8859374523162842,0.04850819706916809,0.856249988079071
285,0.038247205317020416,0.8859374523162842,0.04853444546461105,0.856249988079071
286,0.03837686777114868,0.8859374523162842,0.04836934432387352,0.856249988079071
287,0.038386449217796326,0.885937511920929,0.0483621284365654,0.856249988079071
288,0.03826494142413139,0.8859374523162842,0.0484616793692112,0.856249988079071
289,0.03823162615299225,0.8859374523162842,0.04833338409662247,0.856249988079071
290,0.0383073166012764,0.885937511920929,0.04850659519433975,0.856249988079071
291,0.03825752064585686,0.8859374523162842,0.0493839867413044,0.8500000238418579
292,0.03861316293478012,0.885937511920929,0.04837993159890175,0.856249988079071
293,0.03826882317662239,0.885937511920929,0.04861293360590935,0.856249988079071
294,0.038169581443071365,0.885937511920929,0.04841328784823418,0.856249988079071
295,0.03846098855137825,0.8859374523162842,0.04864830523729324,0.856249988079071
296,0.038326289504766464,0.8859374523162842,0.048602424561977386,0.856249988079071
297,0.03844846412539482,0.8859374523162842,0.048457562923431396,0.856249988079071
298,0.03830586373806,0.885937511920929,0.04845459386706352,0.856249988079071
299,0.0381852388381958,0.8859374523162842,0.048516832292079926,0.856249988079071
300,0.038194701075553894,0.8859374523162842,0.04849626496434212,0.856249988079071
301,0.03819786757230759,0.8859374523162842,0.04858475178480148,0.856249988079071
302,0.03819095715880394,0.8859374523162842,0.048402488231658936,0.856249988079071
303,0.038296423852443695,0.885937511920929,0.04863705486059189,0.856249988079071
304,0.038329679518938065,0.8859374523162842,0.04859157279133797,0.856249988079071
305,0.03819936513900757,0.8859375715255737,0.04830441623926163,0.856249988079071
306,0.03834909945726395,0.885937511920929,0.048594363033771515,0.856249988079071
307,0.03840118646621704,0.885937511920929,0.04849535599350929,0.856249988079071
308,0.038311317563056946,0.885937511920929,0.04843711853027344,0.856249988079071
309,0.03868263587355614,0.8859375715255737,0.04856015741825104,0.856249988079071
310,0.038308288902044296,0.885937511920929,0.04839247092604637,0.856249988079071
311,0.038255758583545685,0.8859373927116394,0.04857299476861954,0.856249988079071
312,0.03828398883342743,0.885937511920929,0.04846728593111038,0.856249988079071
313,0.03818238154053688,0.8859373927116394,0.04878337308764458,0.856249988079071
314,0.038279805332422256,0.885937511920929,0.048361264169216156,0.856249988079071
315,0.038233622908592224,0.8859374523162842,0.048388611525297165,0.856249988079071
316,0.038202933967113495,0.885937511920929,0.048689257353544235,0.856249988079071
317,0.03818444162607193,0.8859375715255737,0.04821820184588432,0.856249988079071
318,0.038287799805402756,0.885937511920929,0.04839282110333443,0.856249988079071
319,0.03825832158327103,0.8859375715255737,0.0484590046107769,0.856249988079071
320,0.03823075443506241,0.885937511920929,0.04857180640101433,0.856249988079071
321,0.0382845401763916,0.8859374523162842,0.04832514375448227,0.856249988079071
322,0.038408003747463226,0.8859374523162842,0.04926206171512604,0.856249988079071
323,0.038724251091480255,0.8843749165534973,0.04837692528963089,0.856249988079071
324,0.038304638117551804,0.885937511920929,0.048400700092315674,0.856249988079071
325,0.03820887207984924,0.8859374523162842,0.048234641551971436,0.856249988079071
326,0.03856569901108742,0.8859374523162842,0.048290081322193146,0.856249988079071
327,0.03829018399119377,0.885937511920929,0.04826026037335396,0.856249988079071
328,0.0383053719997406,0.885937511920929,0.04850257188081741,0.856249988079071
329,0.038325827568769455,0.8859374523162842,0.04843752831220627,0.856249988079071
330,0.03822005167603493,0.8859374523162842,0.048237577080726624,0.856249988079071
331,0.038237687200307846,0.885937511920929,0.04834536090493202,0.856249988079071
332,0.03833448514342308,0.8859374523162842,0.048403289169073105,0.856249988079071
333,0.03836897015571594,0.885937511920929,0.048460591584444046,0.856249988079071
334,0.038377825170755386,0.8859374523162842,0.048169203102588654,0.856249988079071
335,0.03833235800266266,0.8859374523162842,0.048575207591056824,0.856249988079071
336,0.038240283727645874,0.885937511920929,0.048288751393556595,0.856249988079071
337,0.03818456083536148,0.8859374523162842,0.04847519472241402,0.856249988079071
338,0.03823167458176613,0.8859375715255737,0.048277080059051514,0.856249988079071
339,0.03821950405836105,0.8859374523162842,0.048258692026138306,0.856249988079071
340,0.038339998573064804,0.8859374523162842,0.04819473251700401,0.856249988079071
341,0.038202814757823944,0.8859374523162842,0.04844285175204277,0.856249988079071
342,0.03838908299803734,0.8859374523162842,0.04823517054319382,0.856249988079071
343,0.03817657381296158,0.885937511920929,0.0483093298971653,0.856249988079071
344,0.038249749690294266,0.8859374523162842,0.04826343059539795,0.856249988079071
345,0.03815903514623642,0.8859374523162842,0.04826491326093674,0.856249988079071
346,0.03819606825709343,0.8859374523162842,0.048194244503974915,0.856249988079071
347,0.038178734481334686,0.885937511920929,0.04829200729727745,0.856249988079071
348,0.038378652185201645,0.8859375715255737,0.048289358615875244,0.856249988079071
349,0.03821037337183952,0.8859374523162842,0.048196397721767426,0.856249988079071
350,0.03848927095532417,0.8859373927116394,0.048214562237262726,0.856249988079071
351,0.03849758952856064,0.8859375715255737,0.048445723950862885,0.856249988079071
352,0.038221508264541626,0.885937511920929,0.04814901202917099,0.856249988079071
353,0.03814614936709404,0.885937511920929,0.04828373342752457,0.856249988079071
354,0.038625333458185196,0.8843749761581421,0.04866933450102806,0.856249988079071
355,0.038298916071653366,0.885937511920929,0.048278458416461945,0.856249988079071
356,0.03819570690393448,0.885937511920929,0.048294730484485626,0.856249988079071
357,0.03831745684146881,0.8859374523162842,0.04828575998544693,0.856249988079071
358,0.038162559270858765,0.885937511920929,0.04810962453484535,0.856249988079071
359,0.038452908396720886,0.8859374523162842,0.048378169536590576,0.856249988079071
360,0.03833945840597153,0.885937511920929,0.048413798213005066,0.856249988079071
361,0.03852950036525726,0.8843750357627869,0.04830440878868103,0.856249988079071
362,0.038522180169820786,0.885937511920929,0.04828433319926262,0.856249988079071
363,0.0382748506963253,0.885937511920929,0.048587601631879807,0.856249988079071
364,0.038429129868745804,0.885937511920929,0.048421990126371384,0.856249988079071
365,0.038398243486881256,0.885937511920929,0.048239655792713165,0.856249988079071
366,0.03840530291199684,0.885937511920929,0.04844577983021736,0.856249988079071
367,0.03843594342470169,0.8843750357627869,0.048159994184970856,0.856249988079071
368,0.03827553987503052,0.885937511920929,0.04839952290058136,0.856249988079071
369,0.038158394396305084,0.885937511920929,0.04802605137228966,0.856249988079071
370,0.03846355900168419,0.885937511920929,0.04828730598092079,0.856249988079071
371,0.03829599916934967,0.885937511920929,0.04808897525072098,0.856249988079071
372,0.03827720135450363,0.8859374523162842,0.04802367836236954,0.856249988079071
373,0.03817739337682724,0.8859375715255737,0.048280201852321625,0.856249988079071
374,0.03841520473361015,0.885937511920929,0.04808494821190834,0.856249988079071
375,0.03849709406495094,0.885937511920929,0.048292241990566254,0.856249988079071
376,0.03826010599732399,0.8859374523162842,0.0481039360165596,0.856249988079071
377,0.03822911158204079,0.885937511920929,0.048279695212841034,0.856249988079071
378,0.038261111825704575,0.8859374523162842,0.04821311682462692,0.856249988079071
379,0.03841601312160492,0.885937511920929,0.04832866042852402,0.856249988079071
